VRF name,Prefix,RT values
maxis_MC_ACP,10.230.17.96/28,"65535:11250, 65535:60061, 65535:60063, 65535:60065, 65535:60067, 65535:60284, 65535:60943, 65535:60945, 65535:64663"
maxis_MC_ACP,10.230.17.112/29,"65535:11250, 65535:60061, 65535:60063, 65535:60065, 65535:60067, 65535:60284, 65535:60943, 65535:60945, 65535:64663"
maxis_MC_ACP,10.230.17.120/30,"65535:11250, 65535:60061, 65535:60063, 65535:60065, 65535:60067, 65535:60284, 65535:60943, 65535:60945, 65535:64663"
maxis_MC_ACP,10.230.17.124/32,"65535:11250, 65535:60061, 65535:60063, 65535:60065, 65535:60067, 65535:60284, 65535:60943, 65535:60945, 65535:64663"
maxis_MC_ACP,10.230.20.0/30,"65535:11250, 65535:60061, 65535:60063, 65535:60065, 65535:60067, 65535:60284, 65535:60943, 65535:60945, 65535:64663"
maxis_MC_ACP,10.230.20.4/30,"65535:11250, 65535:60061, 65535:60063, 65535:60065, 65535:60067, 65535:60284, 65535:60943, 65535:60945, 65535:64663"
maxis_MC_ACP,10.230.20.8/30,"65535:11250, 65535:60061, 65535:60063, 65535:60065, 65535:60067, 65535:60284, 65535:60943, 65535:60945, 65535:64663"
maxis_MC_ACP,10.230.64.64/27,"65535:11250, 65535:60061, 65535:60063, 65535:60065, 65535:60067, 65535:60101, 65535:60282, 65535:60284, 65535:60943, 65535:60945, 65535:64663"
maxis_MC_ACP,10.230.64.96/27,"65535:11250, 65535:60061, 65535:60063, 65535:60065, 65535:60067, 65535:60101, 65535:60282, 65535:60284, 65535:60943, 65535:60945, 65535:64663"
maxis_MC_ACP,10.230.129.0/28,"65535:11250, 65535:60021, 65535:60063, 65535:60943, 65535:60945, 65535:61064, 65535:61501, 65535:64663"
maxis_MC_ACP,10.231.28.216/29,"65535:60940, 65535:60944, 65535:60945, 65535:66361"
maxis_MC_ACP,10.231.28.224/29,"65535:60940, 65535:60944, 65535:60945, 65535:66361"
maxis_MC_ACP,10.231.29.0/29,"65535:60940, 65535:60944, 65535:60945, 65535:66361"
maxis_MC_ACP,10.231.29.8/29,"65535:60940, 65535:60944, 65535:60945, 65535:66361"
maxis_MC_ACP,10.231.30.216/29,"65535:60940, 65535:60944, 65535:60945"
maxis_MC_ACP,10.231.30.224/29,"65535:60940, 65535:60944, 65535:60945"
maxis_MC_ACP,10.231.31.0/29,"65535:60940, 65535:60944, 65535:60945"
maxis_MC_ACP,10.231.31.8/29,"65535:60940, 65535:60944, 65535:60945"
maxis_MC_ACP,18.0.64.6/31,"65535:11250, 65535:60061, 65535:60901, 65535:60943, 65535:60945"
maxis_MC_ACP,18.0.64.18/31,"65535:11250, 65535:60061, 65535:60901, 65535:60943, 65535:60945"
maxis_MC_ACP,18.1.64.1/32,"65535:11250, 65535:60061, 65535:60901, 65535:60943, 65535:60945"
maxis_MC_ACP,18.1.64.2/32,"65535:11250, 65535:60061, 65535:60901, 65535:60943, 65535:60945"
maxis_MC_ACP,18.1.64.3/32,"65535:11250, 65535:60061, 65535:60901, 65535:60943, 65535:60945"
maxis_MC_ACP,18.1.64.4/32,"65535:11250, 65535:60061, 65535:60901, 65535:60943, 65535:60945"
maxis_MC_ACP,19.0.1.28/30,"65535:60902, 65535:65880, 65535:65881"
maxis_MC_ACP,19.10.81.1/32,"65535:11250, 65535:60900, 65535:60902, 65535:60904, 65535:66361"
maxis_MC_ACP,19.10.81.2/32,"65535:11250, 65535:60900, 65535:60902, 65535:60904, 65535:66361"
maxis_MC_ACP,27.146.1.1/32,"65535:11250, 65535:60063, 65535:60943, 65535:60945, 65535:61260, 65535:61501, 65535:61981, 65535:64663"
maxis_MC_ACP,27.146.1.2/32,"65535:11250, 65535:60063, 65535:60943, 65535:60945, 65535:61260, 65535:61501, 65535:61981, 65535:64663"
maxis_MC_ACP,27.146.1.3/32,"65535:11250, 65535:60063, 65535:60943, 65535:60945, 65535:61260, 65535:61501, 65535:61981, 65535:64663"
maxis_MC_ACP,27.146.1.32/30,"65535:11250, 65535:60063, 65535:60943, 65535:60945, 65535:61260, 65535:61501, 65535:61981, 65535:64663"
maxis_MC_ACP,27.146.1.33/32,"65535:11250, 65535:60063, 65535:60943, 65535:60945, 65535:61260, 65535:61501, 65535:61981, 65535:64663"
maxis_MC_ACP,27.146.1.34/32,"65535:11250, 65535:60063, 65535:60943, 65535:60945, 65535:61260, 65535:61501, 65535:61981, 65535:64663"
maxis_MC_ACP,27.146.1.35/32,"65535:11250, 65535:60063, 65535:60943, 65535:60945, 65535:61260, 65535:61501, 65535:61981, 65535:64663"
maxis_MC_ACP,42.153.1.64/30,"65535:11250, 65535:60063, 65535:60943, 65535:60945, 65535:61260, 65535:61501, 65535:61981, 65535:64663"
maxis_MC_ACP,42.153.1.68/30,"65535:11250, 65535:60063, 65535:60943, 65535:60945, 65535:61260, 65535:61501, 65535:61981, 65535:64663"
maxis_MC_ACP,42.153.1.80/30,"65535:11250, 65535:60063, 65535:60943, 65535:60945, 65535:61260, 65535:61501, 65535:61981, 65535:64663"
maxis_MC_ACP,42.153.1.84/30,"65535:11250, 65535:60063, 65535:60943, 65535:60945, 65535:61260, 65535:61501, 65535:61981, 65535:64663"
maxis_MC_ACP,42.153.1.96/30,"65535:11250, 65535:60063, 65535:60943, 65535:60945, 65535:61260, 65535:61501, 65535:61981, 65535:64663"
maxis_MC_ACP,42.153.1.100/30,"65535:11250, 65535:60063, 65535:60943, 65535:60945, 65535:61260, 65535:61501, 65535:61981, 65535:64663"
maxis_MC_ACP,42.153.1.112/30,"65535:11250, 65535:60063, 65535:60943, 65535:60945, 65535:61260, 65535:61501, 65535:61981, 65535:64663"
maxis_MC_ACP,42.153.1.116/30,"65535:11250, 65535:60063, 65535:60943, 65535:60945, 65535:61260, 65535:61501, 65535:61981, 65535:64663"
maxis_MC_ACP,42.153.64.0/24,"65535:11250, 65535:60063, 65535:60943, 65535:60945, 65535:61260, 65535:61501, 65535:61981, 65535:64663"
maxis_MC_ACP,42.153.64.8/32,"65535:11250, 65535:60063, 65535:60943, 65535:60945, 65535:61260, 65535:61501, 65535:61981, 65535:64663"
maxis_MC_ACP,42.153.64.9/32,"65535:11250, 65535:60063, 65535:60943, 65535:60945, 65535:61260, 65535:61501, 65535:61981, 65535:64663"
maxis_MC_ACP,42.153.64.10/32,"65535:11250, 65535:60063, 65535:60943, 65535:60945, 65535:61260, 65535:61501, 65535:61981, 65535:64663"
maxis_MC_ACP,42.153.65.0/24,"65535:11250, 65535:60063, 65535:60943, 65535:60945, 65535:61260, 65535:61501, 65535:61981, 65535:64663"
maxis_MC_ACP,42.153.65.8/32,"65535:11250, 65535:60063, 65535:60943, 65535:60945, 65535:61260, 65535:61501, 65535:61981, 65535:64663"
maxis_MC_ACP,42.153.65.9/32,"65535:11250, 65535:60063, 65535:60943, 65535:60945, 65535:61260, 65535:61501, 65535:61981, 65535:64663"
maxis_MC_ACP,120.140.64.31/32,"65535:11250, 65535:60063, 65535:60943, 65535:60945, 65535:61260, 65535:61501, 65535:61981, 65535:64663"
maxis_MC_ACP,120.140.64.32/32,"65535:11250, 65535:60063, 65535:60943, 65535:60945, 65535:61260, 65535:61501, 65535:61981, 65535:64663"
maxis_MC_ACP,120.140.64.159/32,"65535:11250, 65535:60063, 65535:60943, 65535:60945, 65535:61260, 65535:61501, 65535:61981, 65535:64663"
maxis_MC_ACP,120.140.64.160/32,"65535:11250, 65535:60063, 65535:60943, 65535:60945, 65535:61260, 65535:61501, 65535:61981, 65535:64663"
maxis_MC_ACP,172.18.57.128/28,"65535:65880, 65535:65881"
maxis_MC_ACP,172.18.57.144/28,"65535:65880, 65535:65881"
maxis_MC_ACP,172.18.58.128/28,"65535:65880, 65535:65881"
maxis_MC_ACP,172.18.58.144/28,"65535:65880, 65535:65881"
maxis_MC_ACP,172.18.59.128/28,"65535:65880, 65535:65881"
maxis_MC_ACP,172.18.59.144/28,"65535:65880, 65535:65881"
maxis_MC_ACP,172.23.190.238/32,"65535:65880, 65535:65881"
maxis_MC_ACP,172.23.196.64/27,"65535:11250, 65535:60282, 65535:60286, 65535:60900, 65535:60902"
maxis_MC_ACP,172.23.196.96/27,"65535:11250, 65535:60282, 65535:60286, 65535:60900, 65535:60902"
maxis_MC_ACP,172.23.196.128/28,"65535:11250, 65535:60282, 65535:60286, 65535:60900, 65535:60902"
maxis_MC_ACP,172.23.196.144/28,"65535:11250, 65535:60282, 65535:60286, 65535:60900, 65535:60902"
maxis_MC_ACP,172.23.196.160/28,"65535:11250, 65535:60282, 65535:60286, 65535:60900, 65535:60902"
maxis_MC_ACP,172.23.196.176/28,"65535:11250, 65535:60282, 65535:60286, 65535:60900, 65535:60902"
maxis_MC_ACP,172.27.0.1/32,"65535:65880, 65535:65881"
maxis_MC_ACP,172.27.0.3/32,"65535:65880, 65535:65881"
maxis_MC_ACP,172.27.0.5/32,"65535:65880, 65535:65881"
maxis_MC_ACP,172.27.0.7/32,"65535:65880, 65535:65881"
maxis_MC_ACP,172.27.0.9/32,"65535:65880, 65535:65881"
maxis_MC_ACP,172.27.0.23/32,"65535:65880, 65535:65881"
maxis_MC_ACP,172.28.248.0/28,"65535:11250, 65535:60282, 65535:60286, 65535:60900, 65535:60902"
maxis_MC_ACP,172.28.248.16/28,"65535:11250, 65535:60282, 65535:60286, 65535:60900, 65535:60902"
maxis_MC_ACP,202.151.241.100/30,"65535:11250, 65535:60282, 65535:60286, 65535:60900, 65535:60902"
