VRF name,Prefix,RT values
maxis_S1U_MOCN,10.222.164.120/30,"5100:23012, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.164.124/30,"5100:23020, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.164.128/30,"5001:23012, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.164.132/30,"5001:23012, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.166.1/32,"5100:23012, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.166.2/32,"5100:23012, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.166.3/32,"5001:23010, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.166.5/32,"5001:23021, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.166.6/32,"5101:23015, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.166.8/32,"5001:23012, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.166.9/32,"5100:23018, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.166.10/32,"5001:23019, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.166.11/32,"5100:23015, 5100:23018, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.166.12/32,"5001:23012, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.166.13/32,"6100:23030, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.166.14/32,"65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.166.16/32,"5001:23012, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.166.17/32,"5100:23020, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.166.18/32,"5001:23015, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.166.19/32,"5100:23019, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.166.20/32,"5100:23019, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.166.21/32,"5001:23012, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.166.22/32,"5001:23012, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.166.23/32,"5001:23012, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.166.24/32,"5001:23012, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.166.25/32,"5001:23012, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.166.26/32,"5001:23012, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.166.27/32,"5001:23020, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.166.28/32,"5001:23020, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.166.29/32,"5001:23019, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.166.30/32,"5001:23012, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.166.31/32,"5100:23019, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.166.32/32,"5100:23019, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.166.33/32,"5100:23012, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.166.34/32,"5100:23020, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.166.35/32,"5001:23012, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.167.1/32,"5100:23012, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.167.2/32,"5100:23012, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.167.3/32,"5001:23010, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.167.5/32,"5001:23021, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.167.8/32,"5001:23012, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.167.9/32,"5101:23015, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.167.10/32,"5100:23018, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.167.11/32,"5100:23015, 5100:23018, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.167.12/32,"5001:23019, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.167.13/32,"6100:23030, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.167.14/32,"65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.167.16/32,"5001:23012, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.167.17/32,"5100:23020, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.167.18/32,"5001:23015, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.167.19/32,"5100:23019, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.167.20/32,"5100:23019, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.167.21/32,"5001:23012, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.167.22/32,"5001:23012, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.167.23/32,"5001:23012, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.167.24/32,"5001:23012, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.167.25/32,"5001:23012, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.167.26/32,"5001:23012, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.167.27/32,"5001:23020, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.167.28/32,"5001:23020, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.167.29/32,"5001:23019, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.167.30/32,"5001:23012, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.167.31/32,"5100:23019, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.167.32/32,"5100:23019, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.167.33/32,"5100:23012, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.167.34/32,"5100:23020, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.167.35/32,"5001:23012, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.167.36/32,"5001:23012, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.170.4/30,"7002:23007, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.170.8/30,"7002:23007, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.170.12/30,"7002:23007, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.170.20/30,"7002:23007, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.170.28/30,"7002:23007, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.170.36/30,"7002:23007, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.170.44/30,"7002:23007, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.170.48/30,"7002:23007, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.170.162/32,"7002:23007, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.170.163/32,"7002:23007, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.170.164/32,"7002:23007, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.170.166/32,"7002:23007, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.170.168/32,"7002:23007, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.170.170/32,"7002:23007, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.170.172/32,"7002:23007, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.170.173/32,"7002:23007, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.170.202/32,"7002:23007, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.170.203/32,"7002:23007, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.170.204/32,"7002:23007, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.170.206/32,"7002:23007, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.170.208/32,"7002:23007, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.170.210/32,"7002:23007, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.170.212/32,"7002:23007, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.170.213/32,"7002:23007, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.178.8/29,"2001:23114, 65535:21001, 65535:21101, 65535:23100, 65535:23101, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.178.32/29,"2001:23111, 65535:21001, 65535:21101, 65535:23100, 65535:23101, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.178.48/29,"2001:23101, 65535:21001, 65535:21101, 65535:23100, 65535:23101, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.178.64/29,"2001:23106, 65535:21001, 65535:21101, 65535:23100, 65535:23101, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.178.72/29,"2001:23108, 65535:21001, 65535:21101, 65535:23101, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.178.96/29,"2001:23109, 65535:21001, 65535:21101, 65535:23100, 65535:23101, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.178.152/29,"2001:23105, 65535:21001, 65535:21101, 65535:23101, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.178.208/29,"2001:23104, 65535:21001, 65535:21101, 65535:23100, 65535:23101, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.178.224/29,"2001:23105, 65535:21001, 65535:21101, 65535:23101, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.179.8/29,"2001:23110, 65535:21001, 65535:21101, 65535:23100, 65535:23101, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.179.32/29,"2001:23114, 65535:21001, 65535:21101, 65535:23100, 65535:23101, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.179.56/29,"2001:23111, 65535:21001, 65535:21101, 65535:23100, 65535:23101, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.179.72/29,"2001:23101, 65535:21001, 65535:21101, 65535:23100, 65535:23101, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.179.88/29,"2001:23106, 65535:21001, 65535:21101, 65535:23100, 65535:23101, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.179.96/29,"2001:23108, 65535:21001, 65535:21101, 65535:23101, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.179.120/29,"2001:23109, 65535:21001, 65535:21101, 65535:23100, 65535:23101, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.179.176/29,"2001:23105, 65535:21001, 65535:21101, 65535:23101, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.179.232/29,"2001:23104, 65535:21001, 65535:21101, 65535:23100, 65535:23101, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.179.248/29,"2001:23105, 65535:21001, 65535:21101, 65535:23101, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.181.0/29,"2001:23121, 65535:21001, 65535:21101, 65535:23100, 65535:23101, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.181.176/29,"2001:23121, 65535:21001, 65535:21101, 65535:23101, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.181.248/29,"2001:23120, 65535:21001, 65535:21101, 65535:23100, 65535:23101, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.182.0/29,"2001:23121, 65535:21001, 65535:21101, 65535:23100, 65535:23101, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.182.176/29,"2001:23121, 65535:21001, 65535:21101, 65535:23101, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.182.248/29,"2001:23120, 65535:21001, 65535:21101, 65535:23100, 65535:23101, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.187.0/29,"2001:23125, 65535:21001, 65535:21101, 65535:23100, 65535:23101, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.187.56/29,"2001:23127, 65535:21001, 65535:21101, 65535:23100, 65535:23101, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.187.64/29,"2001:23127, 65535:21001, 65535:21101, 65535:23101, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.187.72/29,"2001:23125, 65535:21001, 65535:21101, 65535:23101, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.187.88/29,"2001:23127, 65535:21001, 65535:21101, 65535:23100, 65535:23101, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.187.104/29,"2001:23127, 65535:21001, 65535:21101, 65535:23100, 65535:23101, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.187.160/29,"2001:23103, 65535:21001, 65535:21101, 65535:23100, 65535:23101, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.187.224/29,"2001:23127, 65535:21001, 65535:21101, 65535:23101, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.187.240/29,"2001:23127, 65535:21001, 65535:21101, 65535:23101, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.187.248/29,"2001:23127, 65535:21001, 65535:21101, 65535:23101, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.188.8/29,"2001:23125, 65535:21001, 65535:21101, 65535:23100, 65535:23101, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.188.64/29,"2001:23127, 65535:21001, 65535:21101, 65535:23100, 65535:23101, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.188.72/29,"2001:23127, 65535:21001, 65535:21101, 65535:23101, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.188.80/29,"2001:23125, 65535:21001, 65535:21101, 65535:23101, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.188.96/29,"2001:23127, 65535:21001, 65535:21101, 65535:23100, 65535:23101, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.188.112/29,"2001:23127, 65535:21001, 65535:21101, 65535:23100, 65535:23101, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.188.168/29,"2001:23103, 65535:21001, 65535:21101, 65535:23100, 65535:23101, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.188.232/29,"2001:23127, 65535:21001, 65535:21101, 65535:23101, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.188.248/29,"2001:23127, 65535:21001, 65535:21101, 65535:23101, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.211.16/29,"5100:23024, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.211.24/29,"5001:23027, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.211.32/29,"5001:23025, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.211.64/29,"5100:23028, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.211.80/29,"5001:23027, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.211.88/29,"5101:23027, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.211.96/29,"5102:23018, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.211.104/29,"65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.211.112/29,"5001:23028, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.211.120/29,"5100:23024, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.211.176/29,"5001:23025, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.211.184/29,"5001:23025, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.211.200/29,"5102:23018, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.211.208/29,"5102:23024, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.211.232/29,"5001:23025, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.211.240/29,"5001:23025, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.228.0/29,"5001:23025, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.228.8/29,"5001:23025, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.228.16/29,"5001:23027, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.228.40/29,"5100:23024, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.228.48/29,"5001:23027, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.228.56/29,"5001:23025, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.228.88/29,"5100:23028, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.228.104/29,"5001:23027, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.228.112/29,"5101:23027, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.228.120/29,"5102:23018, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.228.128/29,"65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.228.136/29,"5001:23028, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.228.144/29,"5100:23024, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.228.200/29,"5001:23025, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.228.208/29,"5001:23025, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.228.224/29,"5102:23018, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.222.228.232/29,"5102:23024, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.223.32.1/32,"65535:23000, 65535:25010, 65535:60520, 65535:65441, 65535:65581, 65535:66042"
maxis_S1U_MOCN,10.223.32.2/32,"65535:23000, 65535:25010, 65535:60520, 65535:65441, 65535:65581, 65535:66042"
maxis_S1U_MOCN,10.223.32.130/32,"65535:23000, 65535:25000, 65535:60520, 65535:65601, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.223.32.131/32,"65535:23000, 65535:25000, 65535:60520, 65535:65601, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.223.32.132/32,"65535:23000, 65535:25000, 65535:60520, 65535:65601, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.223.32.133/32,"65535:23000, 65535:25000, 65535:60520, 65535:65601, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.223.32.134/32,"65535:23000, 65535:25000, 65535:60520, 65535:65601, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.223.32.135/32,"65535:23000, 65535:25000, 65535:60520, 65535:65601, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.223.32.136/32,"65535:23000, 65535:25000, 65535:60520, 65535:65601, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.223.32.137/32,"65535:23000, 65535:25000, 65535:60520, 65535:65601, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.223.40.228/32,"65535:23000, 65535:24302, 65535:25000, 65535:25010, 65535:60520, 65535:65441, 65535:65581, 65535:66042, 65535:66342, 65535:66602"
maxis_S1U_MOCN,10.223.42.1/32,"65535:23000, 65535:24302, 65535:25000, 65535:25010, 65535:60520, 65535:65441, 65535:65581, 65535:66042, 65535:66342, 65535:66602"
maxis_S1U_MOCN,10.223.42.2/32,"65535:23000, 65535:24302, 65535:25000, 65535:25010, 65535:60520, 65535:65441, 65535:65581, 65535:66042, 65535:66342, 65535:66602"
maxis_S1U_MOCN,10.223.42.130/32,"65535:23000, 65535:24302, 65535:25000, 65535:60520, 65535:65601, 65535:65641, 65535:66042, 65535:66342, 65535:66602"
maxis_S1U_MOCN,10.223.42.131/32,"65535:23000, 65535:24302, 65535:25000, 65535:60520, 65535:65601, 65535:65641, 65535:66042, 65535:66342, 65535:66602"
maxis_S1U_MOCN,10.223.42.132/32,"65535:23000, 65535:24302, 65535:25000, 65535:60520, 65535:65601, 65535:65641, 65535:66042, 65535:66342, 65535:66602"
maxis_S1U_MOCN,10.223.42.133/32,"65535:23000, 65535:24302, 65535:25000, 65535:60520, 65535:65601, 65535:65641, 65535:66042, 65535:66342, 65535:66602"
maxis_S1U_MOCN,10.223.42.134/32,"65535:23000, 65535:24302, 65535:25000, 65535:60520, 65535:65601, 65535:65641, 65535:66042, 65535:66342, 65535:66602"
maxis_S1U_MOCN,10.223.42.135/32,"65535:23000, 65535:24302, 65535:25000, 65535:60520, 65535:65601, 65535:65641, 65535:66042, 65535:66342, 65535:66602"
maxis_S1U_MOCN,10.223.42.136/32,"65535:23000, 65535:24302, 65535:25000, 65535:60520, 65535:65601, 65535:65641, 65535:66042, 65535:66342, 65535:66602"
maxis_S1U_MOCN,10.223.42.137/32,"65535:23000, 65535:24302, 65535:25000, 65535:60520, 65535:65601, 65535:65641, 65535:66042, 65535:66342, 65535:66602"
maxis_S1U_MOCN,10.223.52.1/32,"65130:60520, 65535:23100, 65535:24304, 65535:25100, 65535:25110, 65535:60520, 65535:65441, 65535:65581, 65535:66042, 65535:66342, 65535:66582, 65535:66602"
maxis_S1U_MOCN,10.223.62.1/32,"65535:23100, 65535:24304, 65535:25100, 65535:25110, 65535:60520, 65535:65441, 65535:65581, 65535:65601, 65535:66042, 65535:66342, 65535:66582, 65535:66602"
