VRF name,Prefix,RT values
maxis_IuPS,203.82.88.139/32,"65535:18000, 65535:26002, 65535:60121, 65535:62582, 65535:63342, 65535:65222, 65535:65561"
maxis_IuPS,203.82.88.140/32,"65535:18000, 65535:26002, 65535:60121, 65535:62582, 65535:63342, 65535:65222, 65535:65561"
maxis_IuPS,203.82.88.144/28,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.88.146/32,"65535:18000, 65535:26002, 65535:60121, 65535:61962, 65535:62582, 65535:63342, 65535:65222, 65535:65561"
maxis_IuPS,203.82.88.147/32,"65535:18000, 65535:26002, 65535:60121, 65535:61962, 65535:62582, 65535:63342, 65535:65222, 65535:65561"
maxis_IuPS,203.82.88.148/32,"65535:18000, 65535:26002, 65535:60121, 65535:61962, 65535:62582, 65535:63342, 65535:65222, 65535:65561"
maxis_IuPS,203.82.88.149/32,"65535:18000, 65535:26002, 65535:60121, 65535:61962, 65535:62582, 65535:63342, 65535:65222, 65535:65561"
maxis_IuPS,203.82.88.150/32,"65535:18000, 65535:26002, 65535:60121, 65535:61962, 65535:62582, 65535:63342, 65535:65222, 65535:65561"
maxis_IuPS,203.82.88.151/32,"65535:18000, 65535:26002, 65535:60121, 65535:61962, 65535:62582, 65535:63342, 65535:65222, 65535:65561"
maxis_IuPS,203.82.88.152/32,"65535:18000, 65535:26002, 65535:60121, 65535:61962, 65535:62582, 65535:63342, 65535:65222, 65535:65561"
maxis_IuPS,203.82.88.153/32,"65535:18000, 65535:26002, 65535:60121, 65535:61962, 65535:62582, 65535:63342, 65535:65222, 65535:65561"
maxis_IuPS,203.82.88.160/27,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.88.160/28,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.88.161/32,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.88.162/32,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.88.163/32,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.88.164/32,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.88.165/32,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.88.166/32,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.88.167/32,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.88.168/32,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.88.169/32,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.88.170/32,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.88.192/27,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.88.192/28,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.88.208/28,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.88.208/29,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.88.208/30,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.88.212/30,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.88.224/27,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.88.224/28,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.88.240/28,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.89.0/24,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.89.0/27,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.89.0/29,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.89.1/32,"65535:18000, 65535:26002, 65535:60121, 65535:61064, 65535:61262, 65535:62582, 65535:63342, 65535:65222, 65535:65561"
